t_ms,t_ms_rel,t_s_rel,servo_deg,v_div,v_rf,v_photo,r_m,B_exp,L_exp,V_in,P_in,B_teo,L_teo,err_B_abs,err_L_abs,err_B_rel,err_L_rel
352834,4150,4.15,0,1.341,0.8784,0.1837,0.3966106403010388,0.8784,0.1837,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.642964528296496,-6.173579084551812,-0.6516172135595675,-0.97110399
352884,4200,4.2,0,1.341,0.8768,0.1934,0.3966106403010388,0.8768,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.644564528296496,-6.163879084551812,-0.6522517905840491,-0.9695781800000001
352934,4250,4.25,0,1.3369,0.8848,0.1958,0.3966106403010388,0.8848,0.1958,14.7059,21.626349481,2.521364528296496,6.357279084551812,-1.636564528296496,-6.161479084551812,-0.6490789054616408,-0.9692006599999999
352984,4300,4.3,0,1.3418,0.8816,0.187,0.3966106403010388,0.8816,0.187,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6397645282964959,-6.170279084551812,-0.6503480595106041,-0.9705849
353034,4350,4.35,0,1.3434,0.8792,0.195,0.3966106403010388,0.8792,0.195,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.642164528296496,-6.162279084551812,-0.6512999250473267,-0.9693265
353084,4400,4.4,0,1.3401,0.8744,0.1982,0.3966106403010388,0.8744,0.1982,14.741100000000001,21.730002921000004,2.521364528296496,6.357279084551812,-1.646964528296496,-6.159079084551812,-0.6532036561207716,-0.96882314
353134,4450,4.45,0,1.341,0.8824,0.1918,0.3966106403010388,0.8824,0.1918,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.638964528296496,-6.165479084551812,-0.6500307709983634,-0.96982986
353184,4500,4.5,0,1.3418,0.8816,0.1974,0.3966106403010388,0.8816,0.1974,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6397645282964959,-6.159879084551812,-0.6503480595106041,-0.96894898
353234,4550,4.55,0,1.3418,0.8784,0.195,0.3966106403010388,0.8784,0.195,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642964528296496,-6.162279084551812,-0.6516172135595675,-0.9693265
353284,4600,4.6,0,1.341,0.8816,0.1958,0.3966106403010388,0.8816,0.1958,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6397645282964959,-6.161479084551812,-0.6503480595106041,-0.9692006599999999
353334,4650,4.65,0,1.3426,0.8848,0.1942,0.3966106403010388,0.8848,0.1942,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.636564528296496,-6.1630790845518115,-0.6490789054616408,-0.9694523399999999
353384,4700,4.7,0,1.3426,0.8792,0.1918,0.3966106403010388,0.8792,0.1918,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.642164528296496,-6.165479084551812,-0.6512999250473267,-0.96982986
353434,4750,4.75,0,1.3434,0.8768,0.195,0.3966106403010388,0.8768,0.195,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.644564528296496,-6.162279084551812,-0.6522517905840491,-0.9693265
353484,4800,4.8,0,1.3434,0.8897,0.195,0.3966106403010388,0.8897,0.195,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.631664528296496,-6.162279084551812,-0.6471355133241657,-0.9693265
353534,4850,4.85,0,1.341,0.8824,0.1934,0.3966106403010388,0.8824,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.638964528296496,-6.163879084551812,-0.6500307709983634,-0.9695781800000001
353584,4900,4.9,0,1.341,0.8808,0.1934,0.3966106403010388,0.8808,0.1934,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.640564528296496,-6.163879084551812,-0.650665348022845,-0.9695781800000001
353634,4950,4.95,0,1.3418,0.8856,0.1934,0.3966106403010388,0.8856,0.1934,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6357645282964959,-6.163879084551812,-0.6487616169493999,-0.9695781800000001
353684,5000,5.0,0,1.3426,0.884,0.1934,0.3966106403010388,0.884,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.163879084551812,-0.6493961939738817,-0.9695781800000001
353734,5050,5.05,0,1.3426,0.8816,0.1934,0.3966106403010388,0.8816,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.6397645282964959,-6.163879084551812,-0.6503480595106041,-0.9695781800000001
353784,5100,5.1,0,1.3426,0.8792,0.1853,0.3966106403010388,0.8792,0.1853,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.642164528296496,-6.171979084551812,-0.6512999250473267,-0.97085231
353834,5150,5.15,0,1.3401,0.8873,0.195,0.3966106403010388,0.8873,0.195,14.741100000000001,21.730002921000004,2.521364528296496,6.357279084551812,-1.634064528296496,-6.162279084551812,-0.6480873788608883,-0.9693265
353884,5200,5.2,0,1.349,0.8824,0.1934,0.3966106403010388,0.8824,0.1934,14.839,22.0195921,2.521364528296496,6.357279084551812,-1.638964528296496,-6.163879084551812,-0.6500307709983634,-0.9695781800000001
353934,5250,5.25,0,1.3442,0.8848,0.1934,0.3966106403010388,0.8848,0.1934,14.786200000000001,21.863171044000005,2.521364528296496,6.357279084551812,-1.636564528296496,-6.163879084551812,-0.6490789054616408,-0.9695781800000001
353984,5300,5.3,0,1.3434,0.884,0.195,0.3966106403010388,0.884,0.195,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.162279084551812,-0.6493961939738817,-0.9693265
354034,5350,5.35,0,1.3426,0.8856,0.1934,0.3966106403010388,0.8856,0.1934,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.6357645282964959,-6.163879084551812,-0.6487616169493999,-0.9695781800000001
354084,5400,5.4,0,1.349,0.884,0.1934,0.3966106403010388,0.884,0.1934,14.839,22.0195921,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.163879084551812,-0.6493961939738817,-0.9695781800000001
354134,5450,5.45,0,1.3418,0.8816,0.1797,0.3966106403010388,0.8816,0.1797,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.6397645282964959,-6.1775790845518115,-0.6503480595106041,-0.9717331899999999
354184,5500,5.5,0,1.3418,0.8784,0.1418,0.3966106403010388,0.8784,0.1418,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.642964528296496,-6.215479084551812,-0.6516172135595675,-0.97769486
354234,5550,5.55,0,1.3426,0.884,0.1225,0.3966106403010388,0.884,0.1225,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.234779084551812,-0.6493961939738817,-0.9807307500000001
354284,5600,5.6,0,1.3434,0.8776,0.0387,0.3966106403010388,0.8776,0.0387,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.6437645282964959,-6.3185790845518115,-0.6519345020718083,-0.9939124899999999
354334,5650,5.65,0,1.341,0.8848,0.0,0.3966106403010388,0.8848,0.0,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.636564528296496,-6.357279084551812,-0.6490789054616408,-1.0
354384,5700,5.7,0,1.3426,0.8808,0.0,0.3966106403010388,0.8808,0.0,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.640564528296496,-6.357279084551812,-0.650665348022845,-1.0
354434,5750,5.75,0,1.3418,0.8848,0.1829,0.3966106403010388,0.8848,0.1829,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.636564528296496,-6.174379084551812,-0.6490789054616408,-0.97122983
354484,5800,5.8,0,1.3434,0.8792,0.1926,0.3966106403010388,0.8792,0.1926,14.7774,21.837155076,2.521364528296496,6.357279084551812,-1.642164528296496,-6.164679084551812,-0.6512999250473267,-0.96970402
354534,5850,5.85,0,1.3418,0.8808,0.1942,0.3966106403010388,0.8808,0.1942,14.759800000000002,21.785169604000007,2.521364528296496,6.357279084551812,-1.640564528296496,-6.1630790845518115,-0.650665348022845,-0.9694523399999999
354584,5900,5.9,0,1.341,0.8768,0.1958,0.3966106403010388,0.8768,0.1958,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.644564528296496,-6.161479084551812,-0.6522517905840491,-0.9692006599999999
354634,5950,5.95,0,1.3426,0.8768,0.1958,0.3966106403010388,0.8768,0.1958,14.7686,21.811154595999998,2.521364528296496,6.357279084551812,-1.644564528296496,-6.161479084551812,-0.6522517905840491,-0.9692006599999999
354684,6000,6.0,0,1.341,0.88,0.1942,0.3966106403010388,0.88,0.1942,14.751,21.759200099999997,2.521364528296496,6.357279084551812,-1.6413645282964962,-6.1630790845518115,-0.6509826365350859,-0.9694523399999999
354734,6050,6.05,0,1.345,0.8776,0.1958,0.3966106403010388,0.8776,0.1958,14.795,21.8892025,2.521364528296496,6.357279084551812,-1.6437645282964959,-6.161479084551812,-0.6519345020718083,-0.9692006599999999
354784,6100,6.1,0,1.3442,0.884,0.195,0.3966106403010388,0.884,0.195,14.786200000000001,21.863171044000005,2.521364528296496,6.357279084551812,-1.6373645282964961,-6.162279084551812,-0.6493961939738817,-0.9693265
